1756402242.0711570,-0.0160940,-0.0064191,1.0111731,0.0018396,-0.0029864,0.0034517,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0771580,-0.0162908,-0.0063639,1.0112124,0.0018034,-0.0029632,0.0035223,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0831587,-0.0166078,-0.0064018,1.0112503,0.0017596,-0.0029362,0.0035821,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0911598,-0.0169975,-0.0065389,1.0112853,0.0017113,-0.0029095,0.0036244,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.0971608,-0.0174008,-0.0067637,1.0113163,0.0016627,-0.0028865,0.0036461,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1041617,-0.0177559,-0.0070463,1.0113422,0.0016186,-0.0028696,0.0036473,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1101625,-0.0180088,-0.0073416,1.0113622,0.0015834,-0.0028596,0.0036313,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1161635,-0.0181214,-0.0075955,1.0113755,0.0015604,-0.0028558,0.0036026,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1221642,-0.0180770,-0.0077538,1.0113816,0.0015506,-0.0028560,0.0035658,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1281650,-0.0178827,-0.0077733,1.0113803,0.0015527,-0.0028576,0.0035246,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1341660,-0.0175671,-0.0076306,1.0113717,0.0015631,-0.0028579,0.0034815,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1421671,-0.0171751,-0.0073296,1.0113561,0.0015759,-0.0028552,0.0034377,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1491680,-0.0167609,-0.0069023,1.0113342,0.0015844,-0.0028486,0.0033938,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1551690,-0.0163798,-0.0064060,1.0113068,0.0015825,-0.0028380,0.0033505,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1611698,-0.0160812,-0.0059136,1.0112750,0.0015657,-0.0028235,0.0033096,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1671708,-0.0159023,-0.0055020,1.0112400,0.0015331,-0.0028050,0.0032738,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1731715,-0.0158641,-0.0052382,1.0112032,0.0014871,-0.0027822,0.0032467,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1791723,-0.0159693,-0.0051676,1.0111661,0.0014341,-0.0027545,0.0032320,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1871734,-0.0162022,-0.0053060,1.0111300,0.0013825,-0.0027213,0.0032322,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.1941745,-0.0165300,-0.0056362,1.0110962,0.0013419,-0.0026824,0.0032474,0.0000000,0.0000000,0.0000000,0.0000000
1756402242.2001753,-0.0169071,-0.0061108,1.0110659,0.0013208,-0.0026384,0.0032746,0.0000000,0.0000000,0.0000000,0.0000000
